customer_id,customer_name,email,phone,city,signup_date,plan_type,monthly_charges,total_revenue,payment_status,last_payment_date,churn_status,data_usage_gb,call_minutes,complaints_count,region,sales_agent
4673,Yash,NULL,8485784787,Mumbai,25-11-2021,Basic,344,NULL,PAID,17-03-2022,YES,30,169,9,South,Agent B
2494,Amit,NULL,9377703584,Lucknow,24-02-2023,Basic,NULL,2450,PAID,21-03-2024,NO,NULL,285,0,North,Agent A
5090,Sneha,Invalid,7370232224,Lucknow,26-10-2022,Premium,NULL,NULL,FAILED,NULL,YES,NULL,311,7,East,Agent C
6776,Rahul,NULL,7281819797,Mumbai,16-06-2023,Premium,345,26422,UNKNOWN,NULL,NO,9,960,2,North,Agent B
4526,Neha,Invalid,8551672358,Lucknow,20-02-2021,Premium,507,22405,UNKNOWN,05-04-2023,NO,NULL,140,7,North,Agent B
Oct-86,Rahul,NULL,9193546277,Delhi,23-09-2020,Basic,NULL,20527,UNKNOWN,02-12-2022,YES,NULL,291,2,West,Agent D
4098,Priya,NULL,7134390116,Lucknow,26-07-2024,Premium,444,NULL,PAID,NULL,YES,10,556,1,South,Agent B
1574,Rohit,Invalid,9690600840,Delhi,25-03-2020,Basic,NULL,41893,PAID,NULL,NO,NULL,620,10,East,Agent B
2553,Rahul,NULL,7433701388,Lucknow,29-04-2023,Standard,NULL,NULL,FAILED,16-11-2023,NO,18,574,3,East,Agent D
Nov-77,Ankit,NULL,7186937340,Mumbai,27-02-2020,Standard,NULL,14506,FAILED,NULL,NO,46,122,0,South,Agent C
530,Amit,NULL,7498467291,Lucknow,07-07-2020,Premium,574,35935,FAILED,17-02-2023,NO,49,568,0,West,Agent D
6427,Amit,Invalid,8622903962,Lucknow,08-01-2020,Standard,NULL,NULL,PAID,NULL,NO,47,704,0,North,Agent B
5801,Amit,NULL,7816825975,Mumbai,05-06-2024,Premium,552,NULL,PAID,NULL,NO,NULL,78,4,East,Agent A
787,Priya,NULL,8648093423,Mumbai,29-05-2023,Premium,317,34003,UNKNOWN,21-03-2020,YES,NULL,971,10,North,Agent A
6750,Ankit,NULL,7990123591,Mumbai,31-08-2023,Standard,319,20369,UNKNOWN,NULL,YES,NULL,282,6,East,Agent A
5953,Sneha,NULL,9483480541,Lucknow,05-08-2020,Basic,NULL,22478,PAID,06-08-2022,NO,31,568,5,South,Agent D
814,Yash,Invalid,8773626826,Lucknow,13-08-2023,Basic,NULL,19548,FAILED,NULL,NO,NULL,637,1,West,Agent C
1881,Sneha,Invalid,9254824766,Lucknow,01-01-2024,Basic,458,49633,FAILED,20-11-2021,NO,13,309,2,East,Agent B
650,Rahul,NULL,7846731803,Mumbai,19-05-2021,Premium,807,NULL,FAILED,29-07-2022,YES,NULL,664,2,East,Agent D
1757,Ankit,NULL,7828455996,Delhi,01-01-2020,Basic,538,1459,PAID,19-05-2024,YES,13,269,10,South,Agent B
6528,Ankit,NULL,8523499534,Delhi,20-02-2022,Basic,957,NULL,PAID,01-09-2021,YES,34,280,2,South,Agent D
7093,Neha,Invalid,9920502881,Delhi,04-10-2022,Premium,NULL,38130,UNKNOWN,NULL,YES,50,898,0,North,Agent B
Nov-84,Ankit,NULL,7588092118,Lucknow,05-12-2022,Standard,NULL,27489,FAILED,24-10-2022,NO,NULL,206,8,West,Agent C
4544,Priya,Invalid,8419785691,Mumbai,06-09-2023,Standard,NULL,23317,FAILED,NULL,YES,10,316,3,South,Agent A
6734,Yash,Invalid,7151741207,Lucknow,01-08-2022,Basic,289,NULL,FAILED,11-01-2024,NO,NULL,244,7,West,Agent A
3227,Neha,Invalid,7583957111,Mumbai,10-02-2022,Premium,NULL,39351,UNKNOWN,02-08-2021,NO,NULL,561,1,North,Agent D
581,Rahul,Invalid,7145472467,Lucknow,29-03-2024,Basic,NULL,NULL,FAILED,NULL,NO,11,436,10,South,Agent A
3738,Sneha,NULL,9674681544,Delhi,20-02-2024,Standard,273,NULL,PAID,11-12-2024,NO,NULL,189,9,South,Agent C
7072,Rahul,NULL,7264419022,Delhi,12-02-2021,Premium,334,13975,PAID,06-01-2020,NO,50,242,2,North,Agent B
7214,Rahul,NULL,9024617707,Mumbai,05-06-2020,Premium,870,NULL,PAID,NULL,NO,NULL,950,2,North,Agent B
2876,Ankit,NULL,8652992662,Lucknow,27-01-2022,Basic,505,21380,FAILED,11-09-2024,YES,NULL,879,7,North,Agent A
20-Apr,Amit,NULL,8852381224,Mumbai,24-05-2020,Basic,NULL,47738,PAID,NULL,YES,NULL,807,5,North,Agent D
23-Nov,Rohit,Invalid,7721179211,Delhi,05-07-2020,Premium,336,NULL,PAID,NULL,YES,22,260,7,North,Agent D
1356,Rohit,NULL,8782487159,Delhi,15-02-2023,Premium,NULL,NULL,PAID,NULL,YES,11,546,5,South,Agent B
3482,Ankit,NULL,7802939056,Mumbai,22-07-2020,Basic,847,19872,PAID,NULL,NO,NULL,577,6,North,Agent C
6895,Sneha,Invalid,7493634317,Lucknow,08-05-2021,Basic,438,NULL,FAILED,NULL,YES,44,331,7,West,Agent B
683,Rahul,NULL,9229241622,Lucknow,13-09-2021,Premium,720,15443,FAILED,20-10-2021,NO,NULL,327,0,North,Agent B
4567,Priya,NULL,8419343081,Mumbai,07-02-2024,Basic,830,NULL,UNKNOWN,06-11-2024,NO,NULL,100,7,East,Agent D
4294,Rohit,NULL,8823996609,Delhi,01-05-2021,Basic,NULL,25864,PAID,NULL,NO,NULL,598,0,North,Agent D
7716,Yash,NULL,8935100647,Delhi,26-01-2024,Basic,NULL,41976,UNKNOWN,NULL,NO,NULL,786,5,North,Agent A
5433,Ankit,Invalid,8788875652,Lucknow,08-10-2023,Basic,274,NULL,PAID,11-06-2023,NO,2,904,3,South,Agent D
325,Neha,NULL,8095632281,Mumbai,17-02-2021,Premium,NULL,15240,UNKNOWN,25-04-2021,NO,NULL,82,0,East,Agent B
3136,Amit,Invalid,9405121146,Delhi,12-04-2021,Basic,636,46195,FAILED,NULL,NO,NULL,648,0,South,Agent B
Dec-95,Yash,NULL,9753182887,Lucknow,18-07-2020,Standard,368,11109,UNKNOWN,NULL,YES,NULL,962,4,North,Agent D
4328,Ankit,Invalid,9461209611,Delhi,13-04-2020,Basic,NULL,43691,PAID,04-08-2021,YES,NULL,689,8,North,Agent D
2564,Neha,NULL,8019252183,Lucknow,19-12-2020,Basic,NULL,NULL,PAID,25-01-2021,YES,13,454,0,North,Agent C
4712,Priya,Invalid,8531379060,Lucknow,27-11-2023,Basic,NULL,25824,PAID,16-05-2023,NO,NULL,699,9,West,Agent B
6893,Ankit,NULL,7230026588,Mumbai,24-12-2021,Basic,314,37346,PAID,NULL,YES,12,844,6,South,Agent B
Oct-71,Yash,NULL,7433755075,Mumbai,12-10-2021,Premium,NULL,8484,FAILED,15-01-2023,NO,NULL,644,2,North,Agent C
974,Rohit,NULL,7999646465,Lucknow,09-01-2022,Basic,582,NULL,UNKNOWN,06-12-2023,NO,NULL,292,10,West,Agent C
5652,Sneha,NULL,7076472725,Lucknow,13-08-2024,Basic,NULL,1407,FAILED,NULL,NO,NULL,207,8,East,Agent D
6997,Amit,NULL,8594473155,Lucknow,23-02-2023,Standard,393,NULL,PAID,NULL,YES,32,138,6,North,Agent B
15-Oct,Rahul,Invalid,9689304898,Lucknow,04-05-2020,Premium,737,17989,FAILED,NULL,NO,NULL,233,9,South,Agent D
3623,Sneha,Invalid,9220989533,Lucknow,25-05-2023,Premium,241,25373,PAID,NULL,NO,NULL,442,2,North,Agent B
23-May,Neha,NULL,7242343405,Lucknow,26-07-2023,Premium,NULL,27661,FAILED,14-04-2023,YES,34,611,5,East,Agent A
1861,Rahul,NULL,8748016115,Delhi,27-05-2024,Basic,NULL,NULL,UNKNOWN,24-12-2020,YES,1,103,0,West,Agent C
18-Jul,Amit,NULL,8147731809,Lucknow,21-01-2021,Basic,974,11651,UNKNOWN,23-04-2021,NO,16,378,5,East,Agent B
4816,Rohit,NULL,7415704173,Delhi,08-05-2022,Standard,NULL,21445,PAID,NULL,NO,NULL,725,1,West,Agent D
2874,Sneha,NULL,7451403635,Lucknow,26-03-2021,Premium,NULL,22444,UNKNOWN,30-01-2020,YES,NULL,231,5,South,Agent A
7441,Amit,Invalid,8349350790,Mumbai,29-04-2021,Basic,354,35009,UNKNOWN,25-01-2022,NO,24,465,1,South,Agent C
7159,Amit,NULL,7767286722,Lucknow,29-04-2021,Premium,NULL,26100,PAID,NULL,NO,16,799,3,West,Agent B
6488,Priya,NULL,9820790930,Lucknow,08-12-2022,Premium,353,33048,FAILED,NULL,YES,48,495,1,West,Agent A
2177,Ankit,Invalid,8312061488,Mumbai,18-12-2021,Premium,NULL,24288,PAID,NULL,YES,13,525,9,North,Agent D
5883,Neha,NULL,7871652319,Delhi,09-01-2020,Premium,NULL,42010,PAID,29-11-2020,YES,50,815,4,West,Agent A
1799,Amit,NULL,9338178569,Mumbai,21-01-2020,Standard,711,NULL,FAILED,21-03-2024,YES,8,456,1,East,Agent D
535,Sneha,NULL,9302929118,Mumbai,12-06-2024,Basic,305,9371,FAILED,NULL,YES,1,269,7,West,Agent A
2663,Sneha,Invalid,8858919364,Mumbai,25-12-2020,Basic,NULL,NULL,PAID,31-10-2020,NO,38,361,7,West,Agent D
1691,Priya,Invalid,8833661694,Lucknow,06-10-2021,Basic,669,8385,UNKNOWN,NULL,YES,30,878,5,South,Agent D
Oct-64,Priya,NULL,9103438041,Lucknow,23-01-2021,Premium,NULL,30615,UNKNOWN,NULL,NO,NULL,137,1,South,Agent C
3554,Priya,NULL,8319803175,Lucknow,04-07-2020,Premium,931,NULL,PAID,NULL,YES,32,544,5,North,Agent B
24-Mar,Ankit,NULL,8955153059,Delhi,16-07-2023,Basic,238,16731,PAID,NULL,YES,32,925,7,North,Agent A
3560,Amit,Invalid,8841041666,Delhi,09-11-2023,Standard,NULL,6318,UNKNOWN,NULL,YES,NULL,240,1,South,Agent D
7915,Rohit,NULL,8502032319,Delhi,07-11-2023,Premium,NULL,6317,PAID,03-11-2024,NO,9,996,3,South,Agent B
5282,Rohit,NULL,7800514503,Delhi,12-07-2024,Premium,377,37673,PAID,23-06-2023,YES,NULL,141,1,West,Agent B
909,Sneha,Invalid,7670167021,Lucknow,07-11-2023,Standard,936,NULL,FAILED,NULL,YES,NULL,327,7,North,Agent C
7254,Priya,NULL,9751172778,Delhi,07-04-2023,Premium,NULL,35452,PAID,NULL,NO,NULL,602,1,East,Agent C
3796,Amit,NULL,9689065393,Lucknow,27-07-2020,Premium,NULL,NULL,PAID,14-10-2023,YES,NULL,717,9,East,Agent A
6024,Rahul,NULL,7316106248,Lucknow,04-11-2020,Premium,849,NULL,PAID,NULL,YES,NULL,498,7,South,Agent B
6856,Sneha,NULL,7193000881,Mumbai,29-03-2021,Basic,283,NULL,PAID,NULL,YES,21,382,1,West,Agent A
5203,Rohit,NULL,8525570877,Delhi,26-10-2023,Standard,982,14521,PAID,05-04-2021,YES,50,306,5,East,Agent B
2784,Rahul,NULL,9171767489,Delhi,03-10-2022,Basic,NULL,NULL,PAID,NULL,NO,2,641,3,West,Agent C
7540,Priya,NULL,7235912649,Delhi,28-08-2022,Basic,NULL,26424,PAID,15-07-2024,NO,NULL,257,8,East,Agent D
203,Sneha,NULL,9045944453,Lucknow,31-10-2022,Basic,NULL,47540,FAILED,NULL,YES,13,431,1,West,Agent C
4734,Rahul,NULL,7756230956,Mumbai,23-06-2022,Standard,NULL,14355,FAILED,31-03-2023,NO,NULL,997,3,East,Agent A
28-Jan,Priya,NULL,7040812726,Lucknow,20-10-2022,Premium,NULL,26962,PAID,14-12-2023,YES,30,643,0,South,Agent A
2951,Sneha,NULL,8720232953,Delhi,24-06-2023,Basic,NULL,NULL,PAID,NULL,NO,20,420,3,North,Agent D
5501,Priya,NULL,7905995863,Mumbai,28-01-2022,Standard,NULL,6543,UNKNOWN,26-05-2024,YES,NULL,523,10,East,Agent C
994,Sneha,NULL,9225863472,Delhi,17-06-2021,Premium,NULL,NULL,PAID,NULL,YES,NULL,287,0,West,Agent A
2372,Priya,NULL,7778097285,Lucknow,18-03-2021,Premium,538,NULL,UNKNOWN,29-05-2023,NO,50,737,4,West,Agent C
1340,Neha,NULL,9650527751,Delhi,05-12-2023,Basic,NULL,NULL,UNKNOWN,NULL,NO,NULL,657,0,East,Agent A
2798,Sneha,NULL,7137149283,Mumbai,21-05-2024,Premium,810,NULL,PAID,NULL,YES,16,413,4,North,Agent C
77,Ankit,NULL,7527892899,Mumbai,27-03-2024,Basic,297,38418,PAID,24-02-2022,NO,NULL,689,0,North,Agent B
4490,Rahul,NULL,9568543182,Mumbai,05-12-2021,Basic,738,NULL,PAID,01-06-2024,YES,NULL,998,1,South,Agent C
7369,Rahul,Invalid,8137935511,Delhi,11-06-2021,Basic,NULL,5524,FAILED,NULL,YES,7,253,1,West,Agent D
Dec-36,Rohit,Invalid,8244873582,Delhi,23-04-2023,Standard,230,NULL,PAID,20-04-2023,YES,NULL,659,0,North,Agent A
4805,Priya,NULL,8008923820,Lucknow,11-05-2022,Premium,804,10825,PAID,NULL,NO,12,177,2,South,Agent C
5769,Yash,NULL,9518173750,Delhi,19-03-2022,Premium,840,NULL,FAILED,NULL,NO,29,119,6,West,Agent D
3590,Amit,Invalid,7978693272,Mumbai,30-03-2022,Premium,204,NULL,PAID,21-08-2021,NO,NULL,101,8,South,Agent C
2079,Neha,NULL,7490313717,Mumbai,30-11-2024,Premium,564,NULL,UNKNOWN,NULL,NO,29,948,1,East,Agent B
2331,Neha,Invalid,7922736785,Delhi,20-01-2021,Premium,697,28943,FAILED,NULL,YES,5,944,5,South,Agent C
513,Rahul,Invalid,9887040676,Lucknow,24-01-2020,Basic,NULL,NULL,FAILED,NULL,NO,NULL,754,9,North,Agent B
833,Priya,NULL,7582867296,Delhi,11-06-2020,Basic,NULL,NULL,UNKNOWN,24-04-2023,NO,19,479,4,South,Agent C
7309,Rohit,NULL,9408862862,Lucknow,12-01-2024,Premium,NULL,43750,PAID,09-09-2022,NO,8,70,3,East,Agent D
3695,Priya,Invalid,8093295112,Lucknow,13-12-2023,Premium,NULL,46929,PAID,01-04-2020,YES,33,661,2,West,Agent B
20-Nov,Sneha,Invalid,7200587262,Lucknow,08-07-2024,Basic,240,NULL,PAID,07-11-2023,NO,27,822,3,South,Agent C
230,Rohit,NULL,7478282354,Lucknow,10-06-2024,Premium,NULL,48694,FAILED,NULL,YES,13,795,10,South,Agent B
6594,Rahul,NULL,9383121704,Lucknow,07-04-2023,Basic,363,43983,PAID,27-04-2023,YES,NULL,136,8,North,Agent B
157,Amit,NULL,7627771435,Delhi,11-03-2022,Premium,NULL,43972,UNKNOWN,NULL,NO,22,996,2,South,Agent A
4477,Amit,Invalid,8347989026,Lucknow,01-12-2021,Premium,421,36710,PAID,NULL,NO,42,665,0,North,Agent B
3826,Neha,NULL,8092202316,Lucknow,05-03-2020,Premium,NULL,NULL,FAILED,NULL,NO,21,571,7,South,Agent B
5721,Rohit,Invalid,8191923739,Mumbai,06-04-2024,Basic,NULL,7698,PAID,NULL,NO,2,699,3,South,Agent D
14-Jun,Yash,NULL,8713919562,Lucknow,23-11-2023,Standard,379,NULL,FAILED,NULL,NO,48,533,9,South,Agent D
6618,Rohit,Invalid,9658864924,Delhi,21-10-2024,Premium,NULL,6454,UNKNOWN,19-10-2024,YES,42,217,5,North,Agent D
204,Neha,Invalid,7102721485,Delhi,30-03-2020,Basic,372,NULL,FAILED,03-11-2024,NO,50,889,6,North,Agent B
3778,Yash,NULL,8851846714,Mumbai,13-07-2021,Basic,813,NULL,PAID,25-02-2022,YES,6,413,8,East,Agent B
3102,Sneha,NULL,9246603542,Mumbai,23-10-2022,Basic,NULL,48707,PAID,NULL,NO,34,324,7,East,Agent A
2944,Ankit,Invalid,7309286422,Mumbai,31-05-2022,Basic,451,NULL,PAID,NULL,NO,7,637,10,West,Agent B
931,Neha,NULL,9066315672,Delhi,15-04-2024,Basic,457,12492,PAID,28-06-2020,NO,21,291,4,North,Agent B
6116,Neha,NULL,9981142778,Lucknow,07-09-2021,Premium,NULL,20845,FAILED,NULL,NO,39,604,9,East,Agent A
3792,Amit,NULL,8649479005,Lucknow,21-11-2024,Standard,953,NULL,PAID,NULL,YES,25,217,3,East,Agent B
4272,Priya,Invalid,8864020667,Mumbai,27-05-2021,Basic,962,34196,UNKNOWN,NULL,NO,12,299,3,East,Agent B
4993,Amit,NULL,7707774932,Lucknow,12-01-2021,Basic,320,NULL,PAID,03-10-2021,YES,NULL,625,7,South,Agent B
4471,Rahul,NULL,8604740763,Mumbai,16-01-2021,Premium,518,NULL,PAID,NULL,YES,NULL,735,9,North,Agent B
585,Sneha,NULL,7548066829,Lucknow,17-03-2023,Premium,974,NULL,FAILED,NULL,NO,40,696,6,East,Agent C
4114,Neha,Invalid,8678311441,Lucknow,29-09-2024,Basic,NULL,NULL,PAID,NULL,NO,9,90,3,North,Agent C
577,Rohit,NULL,9581524888,Mumbai,02-11-2020,Premium,883,2015,PAID,02-05-2020,NO,6,224,9,East,Agent A
6303,Rahul,NULL,7820725510,Delhi,11-12-2021,Standard,NULL,NULL,UNKNOWN,NULL,NO,30,397,6,West,Agent A
4725,Sneha,NULL,9207445632,Delhi,06-12-2021,Basic,NULL,14334,UNKNOWN,NULL,NO,7,615,0,West,Agent B
4456,Sneha,NULL,7374515886,Mumbai,19-12-2024,Basic,NULL,NULL,PAID,NULL,NO,NULL,369,0,South,Agent C
5898,Sneha,NULL,7292056053,Lucknow,04-02-2024,Premium,491,NULL,UNKNOWN,NULL,YES,NULL,263,0,North,Agent D
144,Neha,NULL,7272987732,Delhi,02-08-2022,Basic,630,NULL,PAID,16-05-2022,YES,NULL,671,2,West,Agent D
706,Rahul,NULL,9584526127,Delhi,22-11-2021,Basic,NULL,15159,PAID,NULL,YES,NULL,836,5,West,Agent B
3369,Priya,NULL,7336070382,Lucknow,17-09-2021,Premium,NULL,NULL,UNKNOWN,NULL,NO,16,640,0,North,Agent D
2077,Sneha,NULL,9110990366,Lucknow,02-01-2021,Premium,391,40104,PAID,NULL,NO,NULL,654,6,South,Agent C
2736,Sneha,Invalid,8518141019,Delhi,10-05-2021,Standard,NULL,NULL,PAID,NULL,YES,NULL,595,10,West,Agent A
1596,Ankit,NULL,9789894461,Mumbai,30-11-2022,Basic,NULL,3328,FAILED,01-10-2020,NO,NULL,198,7,South,Agent D
7220,Rohit,Invalid,8885683910,Lucknow,27-11-2024,Basic,NULL,46964,UNKNOWN,09-02-2021,NO,15,297,10,West,Agent A
4371,Priya,NULL,9287749978,Lucknow,29-09-2022,Premium,868,NULL,PAID,NULL,YES,NULL,170,3,East,Agent D
4384,Ankit,Invalid,7003167039,Lucknow,17-02-2022,Standard,NULL,38928,FAILED,NULL,NO,13,540,1,West,Agent A
1457,Ankit,Invalid,8175085496,Lucknow,28-02-2021,Premium,NULL,6519,PAID,NULL,YES,43,433,4,West,Agent D
1387,Rohit,NULL,9570683665,Delhi,31-05-2021,Basic,514,18171,FAILED,NULL,NO,NULL,336,1,South,Agent D
1666,Rahul,NULL,8755409644,Delhi,20-11-2024,Standard,NULL,22050,UNKNOWN,NULL,YES,NULL,795,7,East,Agent A
4832,Neha,Invalid,9473350197,Mumbai,27-04-2022,Standard,NULL,44961,PAID,05-09-2021,YES,47,241,2,North,Agent A
254,Ankit,Invalid,7636632721,Mumbai,21-08-2022,Standard,NULL,28770,PAID,14-03-2022,YES,NULL,264,3,West,Agent B
6583,Rahul,NULL,8575000341,Lucknow,19-08-2021,Basic,700,NULL,PAID,NULL,NO,NULL,698,4,South,Agent C
4716,Rohit,Invalid,9013338001,Mumbai,07-08-2024,Standard,850,NULL,UNKNOWN,24-03-2021,YES,40,681,6,North,Agent B
Dec-96,Sneha,NULL,9134772745,Lucknow,25-02-2020,Standard,816,11170,PAID,02-03-2022,NO,NULL,754,2,West,Agent A
5187,Yash,Invalid,8646346334,Lucknow,15-01-2020,Basic,NULL,NULL,UNKNOWN,NULL,YES,10,463,4,East,Agent C
3386,Rahul,NULL,8598231025,Lucknow,28-11-2024,Basic,213,NULL,FAILED,NULL,NO,NULL,476,2,North,Agent A
5685,Amit,NULL,9929060678,Mumbai,24-05-2021,Basic,428,NULL,UNKNOWN,NULL,YES,17,245,6,West,Agent C
201,Ankit,NULL,7724306663,Delhi,16-03-2021,Basic,914,NULL,UNKNOWN,NULL,NO,4,196,3,North,Agent D
2643,Amit,NULL,7062217474,Delhi,19-05-2022,Premium,NULL,48202,UNKNOWN,NULL,NO,25,992,3,North,Agent D
7267,Ankit,Invalid,9520556399,Mumbai,20-05-2023,Basic,NULL,25430,PAID,NULL,NO,50,766,9,North,Agent C
4004,Amit,NULL,8714538626,Lucknow,07-09-2023,Premium,NULL,14305,PAID,NULL,YES,NULL,949,5,East,Agent B
2161,Yash,NULL,8963212306,Delhi,23-01-2021,Premium,445,43575,FAILED,NULL,NO,13,981,0,East,Agent A
7777,Yash,NULL,9859711682,Lucknow,23-05-2020,Standard,216,NULL,PAID,NULL,NO,NULL,208,9,South,Agent A
6625,Rahul,NULL,9066309643,Delhi,11-11-2024,Premium,NULL,48383,FAILED,NULL,YES,4,726,5,West,Agent A
29-Mar,Sneha,NULL,8399828928,Lucknow,01-12-2021,Standard,822,NULL,UNKNOWN,09-04-2023,YES,NULL,241,8,South,Agent C
4167,Sneha,NULL,9511625804,Lucknow,25-10-2022,Basic,NULL,NULL,UNKNOWN,NULL,YES,NULL,693,4,South,Agent C
5557,Ankit,Invalid,8019745593,Delhi,28-05-2024,Standard,NULL,NULL,UNKNOWN,19-09-2023,YES,NULL,967,7,North,Agent C
4363,Ankit,Invalid,7940119146,Lucknow,04-07-2023,Basic,241,22906,PAID,NULL,NO,NULL,917,10,North,Agent B
3203,Ankit,NULL,9233937262,Lucknow,17-09-2024,Basic,388,41917,PAID,31-03-2022,YES,3,118,7,West,Agent D
3304,Rohit,Invalid,8533667523,Lucknow,12-02-2024,Premium,NULL,NULL,UNKNOWN,21-11-2021,YES,NULL,990,9,East,Agent A
3886,Yash,Invalid,7199302124,Lucknow,15-11-2020,Basic,NULL,26747,PAID,14-04-2023,NO,NULL,349,9,West,Agent D
8000,Sneha,NULL,8971860514,Delhi,16-12-2022,Premium,NULL,23527,PAID,02-02-2022,NO,35,158,6,North,Agent A
7075,Yash,NULL,8890142981,Delhi,01-05-2024,Standard,289,28058,UNKNOWN,NULL,NO,NULL,778,4,East,Agent D
7526,Rahul,Invalid,9004854797,Delhi,21-12-2024,Premium,NULL,2289,FAILED,NULL,YES,NULL,547,8,East,Agent A
16-Jun,Yash,Invalid,8441361417,Mumbai,28-12-2024,Premium,NULL,NULL,UNKNOWN,25-07-2021,YES,NULL,544,5,South,Agent D
4550,Sneha,Invalid,9728666752,Lucknow,16-09-2022,Premium,NULL,2238,UNKNOWN,NULL,NO,46,448,9,East,Agent C
2372,Sneha,NULL,7732127387,Lucknow,24-03-2021,Basic,299,14393,FAILED,NULL,YES,NULL,89,7,West,Agent C
7516,Sneha,NULL,8090492779,Delhi,05-11-2022,Premium,374,34810,PAID,NULL,NO,40,403,4,North,Agent D
6207,Yash,NULL,8486978577,Lucknow,25-07-2024,Standard,NULL,NULL,PAID,22-07-2023,NO,24,326,3,West,Agent D
5080,Amit,Invalid,8408067274,Delhi,01-01-2023,Premium,807,37875,FAILED,NULL,YES,11,830,0,West,Agent C
2029,Ankit,NULL,8398139201,Lucknow,09-05-2024,Basic,969,NULL,FAILED,30-04-2024,NO,NULL,56,5,West,Agent B
4036,Rohit,NULL,8266795350,Lucknow,31-10-2020,Basic,NULL,47729,PAID,16-03-2023,NO,NULL,372,6,East,Agent C
1396,Yash,Invalid,7708940810,Lucknow,09-03-2023,Standard,511,18225,UNKNOWN,NULL,NO,46,413,7,South,Agent D
6990,Sneha,NULL,9676059479,Mumbai,04-11-2020,Standard,548,15938,FAILED,21-03-2020,NO,17,574,5,North,Agent B
6339,Ankit,NULL,8781028391,Delhi,03-01-2022,Premium,296,41198,FAILED,27-02-2024,YES,19,377,10,South,Agent B
6878,Sneha,Invalid,8596053894,Mumbai,12-01-2022,Basic,234,17155,PAID,03-11-2023,YES,NULL,905,0,North,Agent A
2314,Yash,NULL,8598823015,Mumbai,02-10-2020,Premium,NULL,NULL,FAILED,NULL,YES,NULL,369,4,South,Agent B
747,Yash,NULL,9639225488,Lucknow,20-09-2022,Basic,NULL,NULL,FAILED,10-11-2021,YES,21,394,4,West,Agent A
5562,Yash,NULL,7403386859,Mumbai,10-02-2023,Standard,NULL,10710,PAID,NULL,NO,NULL,919,8,South,Agent B
5494,Yash,NULL,7788769903,Delhi,15-05-2022,Standard,NULL,45820,PAID,09-04-2020,YES,NULL,300,1,East,Agent D
2632,Rahul,Invalid,7671343227,Lucknow,24-08-2021,Basic,NULL,16826,PAID,NULL,NO,NULL,596,0,West,Agent C
5846,Amit,Invalid,7883909537,Lucknow,12-05-2020,Standard,NULL,28307,PAID,NULL,YES,19,824,8,West,Agent A
2779,Sneha,NULL,8662026251,Mumbai,24-01-2024,Basic,623,NULL,FAILED,NULL,NO,NULL,156,9,East,Agent A
2079,Neha,NULL,9549821410,Lucknow,26-03-2021,Premium,NULL,45849,FAILED,01-03-2020,YES,NULL,190,9,South,Agent A
4043,Sneha,NULL,9770716505,Delhi,30-08-2020,Basic,NULL,NULL,PAID,22-11-2020,NO,NULL,574,8,West,Agent D
4368,Priya,Invalid,8850453322,Delhi,26-02-2022,Standard,405,NULL,UNKNOWN,NULL,NO,32,640,4,East,Agent B
5917,Priya,NULL,8101406796,Delhi,13-07-2024,Premium,472,NULL,PAID,03-07-2023,YES,4,229,1,West,Agent B
17-Feb,Rahul,NULL,9811332344,Lucknow,16-02-2021,Premium,NULL,NULL,FAILED,NULL,NO,39,76,5,South,Agent D
7953,Neha,NULL,8765659713,Lucknow,26-10-2024,Premium,NULL,NULL,PAID,NULL,NO,NULL,614,2,East,Agent D
5794,Sneha,NULL,7831529959,Delhi,01-04-2020,Standard,NULL,6060,PAID,13-06-2021,NO,2,518,8,North,Agent D
4925,Rahul,NULL,8644940154,Delhi,27-10-2021,Premium,NULL,33512,FAILED,NULL,NO,7,552,3,North,Agent C
2634,Priya,Invalid,9854336896,Lucknow,04-07-2024,Premium,NULL,6690,FAILED,01-02-2022,YES,1,536,4,North,Agent B
2551,Sneha,NULL,9395480522,Lucknow,13-04-2023,Basic,948,29822,FAILED,28-08-2020,YES,NULL,357,3,North,Agent A
6467,Rahul,Invalid,7937474648,Lucknow,26-01-2023,Basic,NULL,NULL,PAID,25-06-2023,YES,6,859,9,South,Agent A
468,Priya,NULL,7271278512,Lucknow,30-10-2021,Premium,750,15710,PAID,NULL,NO,45,389,3,South,Agent C
1369,Neha,Invalid,8552663885,Delhi,29-12-2020,Basic,NULL,NULL,PAID,NULL,YES,NULL,70,9,East,Agent B
1618,Amit,NULL,7875663635,Delhi,09-11-2023,Basic,NULL,NULL,PAID,NULL,NO,7,900,6,East,Agent C
7514,Amit,Invalid,9858689128,Lucknow,21-11-2020,Basic,NULL,NULL,PAID,NULL,YES,39,99,6,East,Agent B
3349,Priya,NULL,8841040035,Lucknow,02-01-2024,Premium,NULL,NULL,PAID,NULL,NO,NULL,427,4,North,Agent B
5588,Rohit,NULL,7024440758,Mumbai,11-08-2021,Basic,516,8252,FAILED,07-03-2024,YES,NULL,637,4,West,Agent A
4733,Rahul,NULL,8928899428,Lucknow,03-06-2022,Standard,423,NULL,PAID,NULL,YES,26,318,1,North,Agent A
7371,Yash,NULL,7193156774,Mumbai,16-03-2024,Standard,546,NULL,PAID,15-10-2022,YES,NULL,436,0,West,Agent C
